,title,price,link
373,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/Office 21/Alexa/3 Month Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,02,990",www.amazon.in/Lenovo-Built-WUXGA-OLED-400Nits-83CV002DIN/dp/B0CTMQDLQX/ref=sr_1_38?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-38
374,"Dell [Smartchoice 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U/8GB/512GB SSD/14.0"" (35.56cm) FHD/Intel UHD Graphics/Spill-Resistant Keyboard/Windows 11 + MSO'21/Black/15 Month McAfee, 1.48kg  ","46,490",www.amazon.in/Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ7NMVM/ref=sr_1_39?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-39
375,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","38,190",www.amazon.in/HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_40?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-40
376,"ZEBRONICS PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6 CM), IPS Display, Ultra Slim, 38.5Wh Large Battery, Windows 11, Silver, 1.76 Kg  ","28,490",www.amazon.in/ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CM3N8LVG/ref=sr_1_41?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-41
377,"HP Pavilion x360 2-in-1 Laptop 13th Gen Intel Core i5-1335U, 14-inch (39.6 cm) FHD,Multitouch, 16GB RAM, 512GB SSD, Intel Iris X Graphics, B&O, Pen, FPR (Win 11, MSO, 1.69kg), 14-ek1074TU  ","66,990",www.amazon.in/HP-Pavilion-Laptop-Multitouch-14-ek1074TU/dp/B0CJ2KWNNQ/ref=sr_1_42?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-42
378,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","38,190",www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjE5MjM2NjcyOTU1MTc3OjE3MTk0MTExNjg6c3BfbXRmOjMwMDIyMTgzNTQyNTQzMjo6MDo6&url=%2FHP-15-6-inch-graphics-speakers-eq2144AU%2Fdp%2FB09RZRF1PJ%2Fref%3Dsr_1_43_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411168%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
379,"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","45,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTg5OTYxMTE1NjUzMTc3OjE3MTk0MTExNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwMzEyNTk1MjMzMjo6MTo6&url=%2FLenovo-IdeaPad-39-62cm-300nits-82K20289IN%2Fdp%2FB0CL5L59Z9%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3IVMJHJ84VNQX%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.2bSK0VIxANN_n5mg5OjYDVYiILv8NZAUIL34KJz_THVQCp3WRGwHfkKLI8lrV8AiQnnMW1KE3w9xyG_xQ0_-sA.uAZ9ebGTvqVMCURAlFqCgcX3zXscWl3tDV6yw1JKMcw%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CL5L59Z9%26pd_rd_r%3D97842ad6-6956-411d-99cc-b07a129d7853%26pd_rd_w%3DFzdn1%26pd_rd_wg%3DP3orF%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DB1VM93D87873HJX5PNBF%26qid%3D1719411159%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C194%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
380,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), â€ŽFX706HF-HX018W  ","53,081",www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjE5MjM2NjcyOTU1MTc3OjE3MTk0MTExNjg6c3BfbXRmOjMwMDExOTI5NjkzNTQzMjo6MDo6&url=%2FASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W%2Fdp%2FB0C27VNNWH%2Fref%3Dsr_1_44_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411168%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
381,"Dell Vostro 3530 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Win 11 + MSO'21 + 15 Month Mcafee, Black, 1.66kg  ","56,500",www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_45?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-45
382,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","67,990",www.amazon.in/Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_46?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-46
383,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","59,990",www.amazon.in/HP-i5-12450H-15-6-inch-response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_47?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-47
384,"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU  ","36,390",www.amazon.in/HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_48?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-48
385,"HP Laptop 14, IntelÂ® Coreâ„¢ i3-1215U, 14-inch(35.6 cm), FHD,8GB DDR4,512GB SSD,MSO,Dual Speakers,Win 11,Silver, 1.46 kg,14s-dq5138TU  ","38,490",www.amazon.in/HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_49?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-49
386,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe graphics, FHD camera w/privacy shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0011TU  ","53,950",www.amazon.in/HP-i5-1335U-15-6-inch-Graphics-fd0011TU/dp/B0C3RCP717/ref=sr_1_50?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-50
387,"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-glare, 8GB DDR4, 512GB SSD, Intel Iris Xá¶± Graphics, Backlit Keyboard, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","46,990",www.amazon.in/HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_51?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-51
388,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","32,999",www.amazon.in/Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_52?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE&dib_tag=se&keywords=laptop&qid=1719411168&sprefix=lap%2Caps%2C194&sr=8-52
389,"Lenovo Yoga 7 Intel Evo Core Ultra 5 125H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits 2-in-1 Laptop (16GB/1TB SSD/Win 11/Office 21/Digital Pen/FHD+IR Camera/3 Mon. Game Pass/Teal/1.5Kg), 83DJ007UIN  ","95,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjE5MjM2NjcyOTU1MTc3OjE3MTk0MTExNjg6c3BfYnRmOjMwMDIwNjgyODUyMTkzMjo6MDo6&url=%2FLenovo-WUXGA-OLED-400Nits-Digital-83DJ007UIN%2Fdp%2FB0D2299GB9%2Fref%3Dsr_1_53_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411168%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
390,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTg5OTYxMTE1NjUzMTc3OjE3MTk0MTExNTk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIyMTgzNTQyNTEzMjo6Mjo6&url=%2FHP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au%2Fdp%2FB09R1MMMTH%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3IVMJHJ84VNQX%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.2bSK0VIxANN_n5mg5OjYDVYiILv8NZAUIL34KJz_THVQCp3WRGwHfkKLI8lrV8AiQnnMW1KE3w9xyG_xQ0_-sA.uAZ9ebGTvqVMCURAlFqCgcX3zXscWl3tDV6yw1JKMcw%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09R1MMMTH%26pd_rd_r%3D97842ad6-6956-411d-99cc-b07a129d7853%26pd_rd_w%3DFzdn1%26pd_rd_wg%3DP3orF%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DB1VM93D87873HJX5PNBF%26qid%3D1719411159%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C194%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
391,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","28,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjE5MjM2NjcyOTU1MTc3OjE3MTk0MTExNjg6c3BfYnRmOjMwMDExMTAyNjE4MTQzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Warranty-82VG00EQIN%2Fdp%2FB0CN18M8CM%2Fref%3Dsr_1_54_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.umxKPoIyXnwhmSEOg60CfrQd44MDOQouVYbFLZltb6kpHIHAs3bfsv13Kp7CKtKJ8mImbnCLkHVh06FeTnJSOFtjMwtkmQt0YUP7HBBxvnVEnzElRRE5XSL2idb1R47FjlMzIFmPjtkF2q70zY6heCzwQu-xi3ryNttSriGOatx2hkmUjb5UvoC2Vw8c2NFBLBKnRVpoKfJhK6tFUw75tx9JRS0e5gLTRjdlXyNmRA4.J6gNJ3EUIGudVrsmfFGZrhcpvzd6POSIKNxGtBj2gUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411168%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
392,"Honeywell Newly Launched 7-in-1 TypeC Docking Station with 4K HDMI,1xUSB 3.0,2xUSB 2.0 & TypeC 3.0 PD Charging 100W Port, SD & Micro SD Slot, for All Type C Devices- MacBook Laptop, PC, Thunderbolt 3  ","2,199",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjcwMTM3MDg5MjcwMTc3OjE3MTk0MTExNzI6c3BfYXRmX25leHQ6MzAwMjI5NTQ1OTIwMzMyOjowOjo&url=%2FHoneywell-Launched-Charging-Devices-Thunderbolt%2Fdp%2FB0CHBHYLLR%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.zirSE3SYJiexO2v161TWbOec7eQHelCmAA_1435G_pZOuwdZelzr97O78BD0H0N7jh2NFoDTHEkXorQjy3AGiuUw842C2FxxEp3e7x8R2UGNXF4-corepcJrg8J9hQGlxylxRmxpyYsPZfVoaBqIU3qED9HAjvt7evw9BVrO00ZkkgBKHYWpiGbRIR3XvlX1etcujVXq5tanEXwJ-NDNo5iMZj6IfEjOE3LsBN3khGw.CsT-p6anLIzmcnkleRjjalkW_zljJsLhuUYgJaLzDzs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411172%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
393,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2223AU  ","38,690",www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjcwMTM3MDg5MjcwMTc3OjE3MTk0MTExNzI6c3BfYXRmX25leHQ6MzAwMjIxODM1NDI1NjMyOjowOjo&url=%2FHP-15-6-inch-Graphics-Speakers-eq2223AU%2Fdp%2FB0BZYTVPR2%2Fref%3Dsr_1_50_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.zirSE3SYJiexO2v161TWbOec7eQHelCmAA_1435G_pZOuwdZelzr97O78BD0H0N7jh2NFoDTHEkXorQjy3AGiuUw842C2FxxEp3e7x8R2UGNXF4-corepcJrg8J9hQGlxylxRmxpyYsPZfVoaBqIU3qED9HAjvt7evw9BVrO00ZkkgBKHYWpiGbRIR3XvlX1etcujVXq5tanEXwJ-NDNo5iMZj6IfEjOE3LsBN3khGw.CsT-p6anLIzmcnkleRjjalkW_zljJsLhuUYgJaLzDzs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411172%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
394,"(Refurbished) Lenovo ThinkPad L480 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)  ","19,799",www.amazon.in/Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0CM21TQ3W/ref=sr_1_51?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.zirSE3SYJiexO2v161TWbOec7eQHelCmAA_1435G_pZOuwdZelzr97O78BD0H0N7jh2NFoDTHEkXorQjy3AGiuUw842C2FxxEp3e7x8R2UGNXF4-corepcJrg8J9hQGlxylxRmxpyYsPZfVoaBqIU3qED9HAjvt7evw9BVrO00ZkkgBKHYWpiGbRIR3XvlX1etcujVXq5tanEXwJ-NDNo5iMZj6IfEjOE3LsBN3khGw.CsT-p6anLIzmcnkleRjjalkW_zljJsLhuUYgJaLzDzs&dib_tag=se&keywords=laptop&qid=1719411172&sprefix=lap%2Caps%2C194&sr=8-51
